organization,switch,switch_serial,port_id,port_name,enabled,data_total,data_upstream,data_downstream,bandwidth_total,bandwidth_upstream,bandwidth_downstream,energy_total
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,7,Shortel,True,13769600,8338453,5431147,1305.5000000000002,790.6999999999999,514.8000000000001,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,8,Shortel,True,1140073,863413,276660,108.4,81.8,26.599999999999998,1809.3000000000002
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,9,Shortel,True,57294240,38691884,18602356,5431.999999999999,3668.500000000001,1763.5,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,12,Shortel,True,59898638,44041313,15857325,5678.700000000002,4175.3,1503.3999999999996,2201.9
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,13,Shortel,True,24297226,15874802,8422424,2303.8,1505.3000000000002,798.5,2154.8999999999996
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,14,Shortel,True,631721,615563,16158,58.59999999999999,58.49999999999999,0.1,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,15,Shortel,True,11386962,8111891,3275071,1079.3,769.0,310.3,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,16,Shortel,True,20201780,16252424,3949356,1915.6000000000001,1541.1,374.5,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,17,Shortel,True,36480349,23579117,12901232,3458.8,2235.6,1223.2,2149.6
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,18,Shortel,True,28078851,20966447,7112404,2662.5,1987.8000000000002,674.7,2223.5000000000005
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,19,Shortel,True,19117772,12771673,6346099,1812.8999999999999,1211.0,601.9,2173.8
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,21,Shortel,True,14627077,10786275,3840802,1386.9000000000003,1022.7,364.20000000000005,2222.6000000000004
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,22,Shortel,True,881512,714623,166889,83.8,67.60000000000001,16.200000000000003,1586.0000000000002
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,23,Shortel,True,17336955,11376524,5960431,1643.7000000000003,1078.5,565.1999999999999,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,24,Shortel,True,324241698,306583687,17658011,30742.700000000008,29068.5,1674.2,2142.2000000000003
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,25,Shortel,True,1206793,1128998,77795,114.29999999999998,107.00000000000003,7.300000000000001,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,26,Shortel,True,17184812,10510838,6673974,1629.6,996.6999999999999,632.9000000000001,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,27,Shortel,True,13215191,7969342,5245849,1252.9,755.6,497.29999999999995,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,28,Shortel,True,11998702,7440747,4557955,1137.4000000000003,705.3,432.0999999999999,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,29,Shortel,True,631760,615590,16170,58.699999999999996,58.49999999999999,0.2,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,31,Shortel,True,598503,598503,0,56.7,56.7,0.0,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,32,Shortel,True,8421185,5742426,2678759,798.8999999999997,544.6999999999999,254.20000000000005,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,35,Shortel,True,1949880,1776299,173581,184.99999999999997,168.39999999999998,16.599999999999994,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,37,Static,True,1279700,1204147,75553,122.69999999999996,114.3999999999999,8.300000000000002,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,42,AVTech Temp Monitor,True,192127,172150,19977,18.7,15.6,3.1000000000000014,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,44,Wireless AP,True,190718038,184726093,5991945,18082.699999999997,17514.600000000002,568.1000000000001,4468.2
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,46,Shortel SG50v,True,5951511,3278951,2672560,564.1,310.8,253.3,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,2,Data 130,True,227245197,210030959,17214238,21546.199999999997,19913.999999999993,1632.1999999999998,3683.8000000000006
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,4,Data 130,True,8305094,2273412,6031682,787.4,215.70000000000002,571.7,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,5,Static 1050,True,445983,403679,42304,41.4,38.300000000000004,3.1000000000000014,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,7,Data 130,True,3613105,3613105,0,342.7,342.7,0.0,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,8,Data 130,True,252328880,217567781,34761099,23924.7,20628.799999999996,3295.8999999999996,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,10,Data 130,True,86661111,72061175,14599936,8216.600000000002,6832.499999999999,1384.1000000000001,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,11,Data 130,True,3613807,3613807,0,342.7,342.7,0.0,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,12,Data 130,True,3618145,3608049,10096,342.20000000000005,342.20000000000005,0.0,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,18,Data 130,True,37138818,32751223,4387595,3521.1000000000004,3105.2999999999997,415.8,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,19,Data 130,True,25554119,21639038,3915081,2423.2,2051.9,371.3,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,20,Data 130,True,9587774,8636049,951725,908.7000000000003,818.5999999999999,90.1,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,22,Data 130,True,39477988,28547853,10930135,3743.1999999999994,2706.8000000000006,1036.3999999999999,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,23,Data 130,True,82993949,63924172,19069777,7869.4,6061.200000000001,1808.2,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,29,Data 130,True,17820548,15417610,2402938,1689.8000000000002,1461.9999999999998,227.8,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,31,Data 130,True,66520541,60701620,5818921,6306.599999999998,5755.299999999998,551.3,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,33,Data 130,True,477068333,450698944,26369389,45233.1,42732.99999999999,2500.1,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,39,Data 130,True,14012,13409,603,1.4,1.3,0.1,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,40,Pyxis ED,True,2134512,1665915,468597,202.59999999999997,158.20000000000002,44.39999999999999,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,43,Rad Trailer 1050,True,11929046,87975,11841071,1131.0,8.3,1122.7,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,45,Data 130,True,17438843,3740501,13698342,1653.7,354.7,1299.0000000000002,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,46,Data 130,True,13220781,8862467,4358314,1253.4000000000003,840.2,413.20000000000005,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,49,,True,6781329398,1570070212,5211259186,642970.4999999998,148866.1,494104.4000000001,0.0
BCMH,Radiology 1 Stack 1-1,Q2QW-573X-EY3D,53,,True,5524064606,4103827063,1420237543,523763.19999999995,389103.69999999995,134659.5,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,1,Shortel,True,58249565,45957382,12292183,5522.799999999999,4357.3,1165.5000000000002,2040.9999999999995
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,2,Shortel,True,31675674,17857457,13818217,3003.1000000000004,1692.9999999999998,1310.1000000000001,2216.1
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,3,Stacy Printer,True,293501,260696,32805,27.999999999999993,24.900000000000002,3.1000000000000014,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,5,Shortel,True,30489153,21970557,8518596,2891.0000000000005,2083.4,807.6,2225.4
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,7,Shortel,True,53024242,40648226,12376016,5027.7,3854.2,1173.5,2282.4
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,9,Shortel,True,55168839,41234682,13934157,5230.900000000001,3909.7,1321.1999999999998,2247.1
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,11,Shortel,True,50871553,38041028,12830525,4823.7,3607.200000000001,1216.5000000000002,2203.1
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,13,Shortel,True,50832158,39307980,11524178,4820.0999999999985,3727.400000000001,1092.7000000000003,2282.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,15,Shortel,True,24356983,15576620,8780363,2309.1,1476.8999999999999,832.2000000000002,1915.6
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,19,Shortel,True,34411550,22878907,11532643,3263.0,2169.3,1093.6999999999998,2237.8
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,27,Shortel,True,20133466,14627246,5506220,1908.9,1386.8,522.1,2262.2999999999997
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,29,Shortel,True,1131544,1052447,79097,106.40000000000002,99.5,6.900000000000002,1743.7999999999997
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,35,,True,15044761,11500982,3543779,1426.3999999999999,1090.5,335.8999999999999,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,45,East Wing to East Classroom,True,681084913,670790837,10294076,64576.79999999999,63600.90000000001,975.9000000000005,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,48,Wireless AP,True,591636629,574434234,17202395,56095.59999999998,54464.7,1630.8999999999994,4517.7
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,49,,True,1856277908,202499524,1653778384,176002.5,19199.900000000005,156802.6,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,53,,True,764648196,737618285,27029911,72500.6,69937.40000000001,2563.2000000000003,0.0
BCMH,East Wing Stack 1-1,Q2QW-57MA-XACU,54,,True,433242269,395725897,37516372,41077.7,37520.6,3557.1,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,1,Shortel,True,4467693,3331254,1136439,423.5999999999999,315.8,107.8,2198.7
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,2,Shortel,True,18001265,12549964,5451301,1706.7999999999997,1190.1,516.6999999999998,2196.8
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,3,Shortel,True,24182975,15023146,9159829,2292.8999999999996,1424.3999999999996,868.5000000000001,2097.3999999999996
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,4,Shortel,True,58492165,46472443,12019722,5545.799999999999,4406.3,1139.4999999999998,2117.9
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,6,Shortel,True,43486138,26940988,16545150,4123.400000000001,2554.6000000000004,1568.8000000000002,2217.2999999999997
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,8,Shortel,True,714767,714344,423,67.8,67.8,0.0,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,9,Shortel,True,1000566,935773,64793,94.7,88.9,5.800000000000001,1718.6
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,11,Shortel,True,905084,904710,374,85.89999999999999,85.89999999999999,0.0,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,12,Shortel,True,59316153,45767334,13548819,5623.9,4339.3,1284.6,2172.7999999999997
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,13,Shortel,True,27363443,14925205,12438238,2594.5,1414.9,1179.5999999999997,2106.2000000000003
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,15,Shortel,True,1156561,1075149,81412,109.3,101.90000000000002,7.4,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,16,Shortel,True,26132998,16324076,9808922,2477.7999999999993,1547.6999999999998,930.1,2232.2999999999997
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,17,Shortel,True,19546202,11594963,7951239,1853.0999999999995,1099.2,753.9000000000001,2223.3000000000006
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,19,Shortel,True,1276740,1212831,63909,121.4,115.00000000000001,6.400000000000001,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,20,Shortel,True,904479,904235,244,85.8,85.8,0.0,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,21,Shortel,True,13973854,8932372,5041482,1324.4999999999998,846.6,477.90000000000003,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,22,Shortel,True,238349873,219486027,18863846,22598.8,20810.300000000003,1788.4999999999993,2206.4
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,23,Shortel,True,51174722,28591404,22583318,4851.999999999999,2710.9,2141.1000000000004,2260.7000000000003
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,25,Shortel,True,2071441,2032113,39328,195.8,192.70000000000005,3.1000000000000014,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,26,Shortel,True,570429,543930,26499,54.1,51.6,2.5,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,27,Shortel,True,296990,269324,27666,28.300000000000008,25.299999999999994,3.0000000000000013,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,30,Shortel,True,27978142,17509446,10468696,2652.6,1660.1999999999998,992.4,2237.5
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,31,Shortel,True,35198295,22942574,12255721,3337.4,2175.5,1161.9,2343.9000000000005
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,32,Shortel,True,15889878,11194587,4695291,1506.7999999999995,1061.6000000000001,445.2,2251.6000000000004
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,34,Shortel,True,14802664,8893938,5908726,1403.2,843.3000000000001,559.8999999999999,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,35,FCC Nursery Bustle MFP,True,334917,297427,37490,31.099999999999994,27.90000000000001,3.2000000000000015,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,38,Static,True,12487653,8287454,4200199,1183.9,785.6999999999999,398.2,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,40,Static,True,18211387,10239425,7971962,1726.6000000000001,970.9000000000002,755.7,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,41,Static,True,14991695,8521190,6470505,1421.1999999999998,807.8,613.4,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,42,Static,True,16238223,10174473,6063750,1539.6000000000001,964.8000000000001,574.8,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,44,Static,True,249562,204341,45221,23.199999999999992,19.299999999999997,3.9000000000000012,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,45,Static,True,14539486,9591036,4948450,1378.8,909.6,469.19999999999993,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,46,SG50V,True,1200232,848518,351714,114.80000000000001,80.69999999999999,34.100000000000016,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,49,TelcoRm MS410 Port 3,True,1446310170,255299929,1191010241,137131.3,24206.100000000006,112925.2,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,53,,True,641509435,611046894,30462541,60824.4,57936.2,2888.2000000000003,0.0
BCMH,Nursery FCC Stack 1-1,Q2QW-57X6-VKGR,54,,True,129958883,76017484,53941399,12322.2,7207.599999999999,5114.599999999999,0.0
BCMH,Telco Rm Stack 1-5,Q2QW-57XR-5WE2,47,Wireless AP,True,431916096,408573847,23342249,40952.2,38738.799999999996,2213.3999999999996,4558.5
BCMH,Telco Rm Stack 1-5,Q2QW-57XR-5WE2,53,,True,671382723,544021141,127361582,63656.90000000001,51581.3,12075.600000000004,0.0
BCMH,Telco Rm Stack 1-5,Q2QW-57XR-5WE2,54,,True,820523752,161248642,659275110,77797.6,15288.599999999999,62508.99999999999,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,5,Athena Credit Card,True,25104172,17932577,7171595,2380.2000000000007,1700.2,680.0,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,12,Data 130,True,33529843,22716641,10813202,3179.0999999999995,2153.8,1025.3,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,24,Synology,True,50364629,22396183,27968446,4775.199999999999,2123.4999999999995,2651.7,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,26,Static - Nuc Med,True,23055017,9546050,13508967,2185.4999999999995,904.9000000000002,1280.6000000000001,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,31,Z7-57 Ken -H-Surface,True,29963895,25404197,4559698,2841.2000000000003,2408.7000000000003,432.5,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,36,Data 130,True,11741853,9669743,2072110,1113.3999999999999,916.6000000000001,196.80000000000004,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,38,Data 130,True,37766248,34345507,3420741,3580.7,3256.3999999999996,324.29999999999995,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,40,Spanning Tree to Data Cntr 1/4/40,True,508296384,41406435,466889949,48194.79999999998,3926.6999999999953,44268.100000000006,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,42,Blood Gas PFT,True,9747319,8450376,1296943,924.2,801.4,122.79999999999998,1733.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,43,Radiology MRI,True,22555506,1220656,21334850,2138.6,115.5,2023.1,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,45,Camera,True,3709025,2190910,1518115,352.0,207.90000000000006,144.10000000000002,4102.299999999999
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,46,Boiler Room DVR,True,3596377,3596377,0,340.9,340.9,0.0,0.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,47,Wireless APs,True,793573413,769143103,24430310,75242.6,72926.30000000002,2316.2999999999997,4579.499999999999
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,48,Wireless APs,True,541873065,536577990,5295075,51377.600000000006,50875.5,502.09999999999997,4674.0
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,54,,True,1085057316,130024844,955032472,102879.39999999998,12328.300000000003,90551.1,0.0
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,1,ShoreTel,True,1735294,1423211,312083,164.6,135.0,29.599999999999998,1755.6000000000004
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,2,ShoreTel,True,1207748,1160550,47198,113.30000000000001,109.9,3.4000000000000017,1689.6000000000004
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,3,ShoreTel-Telstrat SPAN,True,121529029,121529029,0,11522.7,11522.7,0.0,0.0
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,4,ShoreTel,True,7522682,5421514,2101168,713.5,514.1,199.39999999999998,2230.9999999999995
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,12,ShoreTel,True,7260539,6186376,1074163,688.2,586.4000000000002,101.8,2168.9
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,18,ShoreTel,True,43310520,28551179,14759341,4106.499999999999,2707.2999999999993,1399.1999999999998,2147.1000000000004
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,24,Telstrat ED Phone 7023,True,1453979,1254234,199745,138.29999999999998,119.29999999999995,19.00000000000001,1775.9999999999995
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,26,Telstrat ED Phone 7000,True,1505463,1305574,199889,142.39999999999998,123.80000000000001,18.599999999999998,1951.3999999999996
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,28,Telstrat ED Phone 7009 and ER-RX Printer,True,2283842,1605825,678017,216.5,152.2,64.29999999999998,4180.599999999999
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,44,Static,True,1818118,1754961,63157,171.90000000000003,166.3,5.600000000000001,1697.4
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,53,,True,731165224,504673581,226491643,69325.40000000001,47850.7,21474.699999999997,0.0
BCMH,Telco Rm Stack 1-6,Q2QW-582M-HNJV,54,,True,671373643,127354717,544018926,63655.90000000001,12075.0,51580.9,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,2,ShoreTel,True,1549756,1324540,225216,146.6,125.60000000000001,20.999999999999993,1768.0999999999997
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,3,ShoreTel,True,1417957,1261650,156307,134.0,119.5,14.499999999999998,1696.3
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,6,ShoreTel,True,3112656,2101451,1011205,295.20000000000005,199.5,95.7,1928.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,8,ShoreTel,True,1265558,1179408,86150,119.69999999999996,112.00000000000001,7.700000000000004,1664.1000000000001
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,12,ShoreTel,True,20351392,14899666,5451726,1929.9000000000003,1413.0000000000002,516.9,2178.7000000000003
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,14,ShoreTel,True,1237317,1167342,69975,116.99999999999997,110.7,6.3000000000000025,1704.7999999999997
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,16,ShoreTel,True,1378753,1237381,141372,130.29999999999998,117.30000000000003,12.999999999999998,1740.8
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,18,ShoreTel,True,5919017,4461082,1457935,560.9,422.8999999999999,138.0,2085.0000000000005
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,20,ShoreTel,True,1249656,1173946,75710,117.99999999999997,111.30000000000001,6.700000000000003,1838.1999999999998
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,22,ShoreTel,True,39707869,28164410,11543459,3764.4000000000005,2670.2000000000003,1094.2000000000003,2164.1000000000004
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,25,Telstrat ED Phone 7019,True,110271046,78592226,31678820,10455.200000000003,7451.400000000001,3003.8000000000006,2175.7999999999997
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,26,Telstrat ED Phone 7050,True,3179423,2168205,1011218,301.4,205.50000000000003,95.9,4231.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,28,Telstrat ED Phone 7010,True,2805495,1558802,1246693,265.7,147.69999999999996,118.0,3923.3999999999996
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,37,Static,True,499831,388402,111429,47.0,36.50000000000001,10.500000000000002,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,38,Static,True,553086,457482,95604,53.00000000000003,43.699999999999996,9.3,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,40,Spanning Tree to Data Cntr 1/3/40,True,508321457,56533,508264924,48197.09999999999,6.200000000000003,48190.899999999994,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,41,Telstrat,True,39453136,32386120,7067016,3740.7,3070.5000000000005,670.2,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,42,Shortel ST48,True,11560529,6080986,5479543,1096.0,576.6999999999999,519.3,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,43,Shortel ST48A,True,31413301,15959027,15454274,2978.2999999999997,1512.7999999999997,1465.4999999999998,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,44,Shortel ST100A,True,10260931,5686451,4574480,973.1000000000001,539.3,433.8,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,45,Shortel ST100DA,True,108845785,55387381,53458404,10320.099999999997,5251.5,5068.600000000001,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,46,Shortel ST200,True,1715460,1144581,570879,163.0,108.6,54.4,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,48,Nortel 5530 port 10,True,295179632,294376744,802888,27987.100000000002,27911.300000000007,75.79999999999995,0.0
BCMH,Telco Rm Stack 1-7,Q2QW-58XN-BVA3,54,,True,731161119,226485035,504676084,69325.1,21474.3,47850.799999999996,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,15,Shortel,True,52041661,37827410,14214251,4934.699999999999,3586.7,1348.0,2172.2000000000003
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,22,Shortel,True,16910056,12534860,4375196,1603.3000000000002,1188.4999999999998,414.7999999999999,706.0000000000001
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,29,Shortel,True,18532988,12473527,6059461,1757.3000000000002,1182.6999999999996,574.6,1521.8000000000002
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,36,Patient Accounts 1500,True,503255,475797,27458,48.50000000000001,45.400000000000006,3.1000000000000014,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,40,Spanning Tree to Data Cntr 1/6/40,True,508035789,41148435,466887354,48170.099999999984,3902.1999999999953,44267.900000000016,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,42,Patient Accounts UB,True,246935,206760,40175,21.69999999999999,18.6,3.1000000000000014,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,43,Patient Accounts MFP,True,347512,278165,69347,32.9,26.200000000000006,6.700000000000002,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,44,Static,True,278465,254888,23577,27.499999999999993,24.400000000000002,3.1000000000000014,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,45,Static,True,743855,704034,39821,70.80000000000001,66.90000000000002,3.9000000000000026,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,47,Wireless AP,True,553922922,543870854,10052068,52520.19999999999,51566.99999999999,953.2,4470.599999999999
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,48,Wireless AP,True,1041476890,1015683169,25793721,98747.39999999998,96301.9,2445.5,4535.900000000001
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,53,,True,433223562,37502770,395720792,41076.29999999999,3555.9000000000005,37520.4,0.0
BCMH,East Wing Stack 1-2,Q2QW-5BUL-MR55,54,,True,764483025,27027848,737455177,72484.09999999999,2562.7000000000003,69921.4,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,2,ShoreTel,True,25475055,15613673,9861382,2414.9999999999995,1480.1999999999998,934.8000000000002,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,4,ShoreTel,True,9825036,6413366,3411670,931.8,608.0,323.80000000000007,0.0
BCMH,2nd Floor Stack 1 - 5,Q2QW-5D3L-6FMC,8,ShoreTel,True,109597851,91563716,18034135,10391.500000000002,8681.699999999999,1709.7999999999995,0.0
